name,callsign,year,month,country_code
ADAMAS,PBXW,2012,8,LV
ADAMAS,PBXW,2012,8,GB
ADAMAS,PBXW,2012,9,SE
ADAMAS,PBXW,2012,9,DE
ADAMAS,PBXW,2012,9,NL
ADAMAS,PBXW,2012,9,DK
ADAMAS,PBXW,2012,10,NL
ADAMAS,PBXW,2012,10,DE
ADAMAS,PBXW,2012,10,SE
ADAMAS,PBXW,2012,11,SE
ADAMAS,PBXW,2012,11,PL
ADAMAS,PBXW,2012,11,DE
ADAMAS,PBXW,2012,11,EE
ADAMAS,PBXW,2012,11,NL
ADAMAS,PBXW,2012,11,DK
ADAMAS,PBXW,2012,12,EE
ADAMAS,PBXW,2012,12,SE
ADAMAS,PBXW,2012,12,PL
ADAMAS,PBXW,2012,12,DE
ADAMAS,PBXW,2012,12,NL
ADAMAS,PBXW,2012,12,DK
ADAMAS,PBXW,2013,1,SE
ADAMAS,PBXW,2013,1,GB
ADAMAS,PBXW,2013,1,FR
ADAMAS,PBXW,2013,1,NL
ADAMAS,PBXW,2013,1,BE
ADAMAS,PBXW,2013,1,DK
ADAMAS,PBXW,2013,1,IE
ADAMAS,PBXW,2013,2,BE
ADAMAS,PBXW,2013,2,GG
ADAMAS,PBXW,2013,2,ES
ADAMAS,PBXW,2013,2,GB
ADAMAS,PBXW,2013,2,NL
ADAMAS,PBXW,2013,2,FR
ADAMAS,PBXW,2013,3,FR
ADAMAS,PBXW,2013,3,GB
ADAMAS,PBXW,2013,3,NL
ADAMAS,PBXW,2013,3,DE
ADAMAS,PBXW,2013,3,SE
ADAMAS,PBXW,2013,3,DK
ADAMAS,PBXW,2013,3,IE
ADAMAS,PBXW,2013,3,BE
ADAMAS,PBXW,2013,4,DK
ADAMAS,PBXW,2013,4,PL
ADAMAS,PBXW,2013,4,RU
ADAMAS,PBXW,2013,4,DE
ADAMAS,PBXW,2013,4,NL
ADAMAS,PBXW,2013,4,FR
ADAMAS,PBXW,2013,4,ES
ADAMAS,PBXW,2013,4,GB
ADAMAS,PBXW,2013,4,SE
ADAMAS,PBXW,2013,4,LT
ADAMAS,PBXW,2013,5,FR
ADAMAS,PBXW,2013,5,DE
ADAMAS,PBXW,2013,5,DK
ADAMAS,PBXW,2013,5,NL
ADAMAS,PBXW,2013,5,ES
ADAMAS,PBXW,2013,5,SE
ADAMAS,PBXW,2013,5,GB
ADAMAS,PBXW,2013,6,DK
ADAMAS,PBXW,2013,6,DE
ADAMAS,PBXW,2013,6,EE
ADAMAS,PBXW,2013,6,SE
ADAMAS,PBXW,2013,7,DE
ADAMAS,PBXW,2013,7,DK
ADAMAS,PBXW,2013,7,GB
ADAMAS,PBXW,2013,7,SE
ADAMAS,PBXW,2013,7,NL
ADAMAS,PBXW,2013,8,GB
ADAMAS,PBXW,2013,8,BE
ADAMAS,PBXW,2013,8,NL
ADAMAS,PBXW,2013,8,DE
ADAMAS,PBXW,2013,8,DK
ADAMAS,PBXW,2013,8,SE
ADAMAS,PBXW,2013,8,EE
ADAMAS,PBXW,2013,9,DE
ADAMAS,PBXW,2013,9,NL
ADAMAS,PBXW,2013,9,GB
ADAMAS,PBXW,2013,9,PL
ADAMAS,PBXW,2013,9,SE
ADAMAS,PBXW,2013,9,EE
ADAMAS,PBXW,2013,10,NL
ADAMAS,PBXW,2013,10,DE
ADAMAS,PBXW,2013,10,EE
ADAMAS,PBXW,2013,10,SE
ADAMAS,PBXW,2013,10,PL
ADAMAS,PBXW,2013,10,DK
ADAMAS,PBXW,2013,11,SE
ADAMAS,PBXW,2013,11,NL
ADAMAS,PBXW,2013,11,BE
ADAMAS,PBXW,2013,11,DE
ADAMAS,PBXW,2013,11,DK
ADAMAS,PBXW,2013,11,GB
ADAMAS,PBXW,2013,11,FR
ADAMAS,PBXW,2013,11,EE
ADAMAS,PBXW,2013,12,DE
ADAMAS,PBXW,2013,12,NL
ADAMAS,PBXW,2013,12,DK
ADAMAS,PBXW,2013,12,BE
ADAMAS,PBXW,2013,12,SE
ADAMAS,PBXW,2013,12,EE
ADAMAS,PBXW,2014,1,PL
ADAMAS,PBXW,2014,1,FI
ADAMAS,PBXW,2014,1,DK
ADAMAS,PBXW,2014,1,GB
ADAMAS,PBXW,2014,1,EE
ADAMAS,PBXW,2014,1,SE
ADAMAS,PBXW,2014,1,IE
ADAMAS,PBXW,2014,2,IE
ADAMAS,PBXW,2014,2,GB
ADAMAS,PBXW,2014,2,NL
ADAMAS,PBXW,2014,2,DE
ADAMAS,PBXW,2014,2,FR
ADAMAS,PBXW,2014,2,BE
ADAMAS,PBXW,2014,3,NL
ADAMAS,PBXW,2014,3,DE
ADAMAS,PBXW,2014,3,FR
ADAMAS,PBXW,2014,3,PT
ADAMAS,PBXW,2014,3,GB
ADAMAS,PBXW,2014,4,BE
ADAMAS,PBXW,2014,4,NL
ADAMAS,PBXW,2014,4,DK
ADAMAS,PBXW,2014,4,SE
ADAMAS,PBXW,2014,4,EE
ADAMAS,PBXW,2014,4,DE
ADAMAS,PBXW,2014,5,PL
ADAMAS,PBXW,2014,5,DE
ADAMAS,PBXW,2014,5,EE
ADAMAS,PBXW,2014,5,SE
ADAMAS,PBXW,2014,5,DK
ADAMAS,PBXW,2014,6,DE
ADAMAS,PBXW,2014,6,NL
ADAMAS,PBXW,2014,6,SE
ADAMAS,PBXW,2014,6,DK
ADAMAS,PBXW,2014,6,EE
ADAMAS,PBXW,2014,6,BE
ADAMAS,PBXW,2014,7,SE
ADAMAS,PBXW,2014,7,BE
ADAMAS,PBXW,2014,7,NL
ADAMAS,PBXW,2014,7,DE
ADAMAS,PBXW,2014,7,LV
ADAMAS,PBXW,2014,7,FI
ADAMAS,PBXW,2014,7,EE
ADAMAS,PBXW,2014,8,NL
ADAMAS,PBXW,2014,8,DE
ADAMAS,PBXW,2014,8,FI
ADAMAS,PBXW,2014,8,SE
ADAMAS,PBXW,2014,8,DK
ADAMAS,PBXW,2014,8,EE
ADAMAS,PBXW,2014,9,NL
ADAMAS,PBXW,2014,9,FI
ADAMAS,PBXW,2014,9,SE
ADAMAS,PBXW,2014,9,DK
ADAMAS,PBXW,2014,9,DE
ADAMAS,PBXW,2014,9,PL
ADAMAS,PBXW,2014,9,BE
ADAMAS,PBXW,2014,9,EE
ADAMAS,PBXW,2014,10,GB
ADAMAS,PBXW,2014,10,BE
ADAMAS,PBXW,2014,10,NL
ADAMAS,PBXW,2014,10,SE
ADAMAS,PBXW,2014,10,FR
ADAMAS,PBXW,2014,10,DK
ADAMAS,PBXW,2014,10,EE
ADAMAS,PBXW,2014,11,NL
ADAMAS,PBXW,2014,11,FR
ADAMAS,PBXW,2014,11,GB
ADAMAS,PBXW,2014,11,DK
ADAMAS,PBXW,2014,11,SE
ADAMAS,PBXW,2014,11,DE
ADAMAS,PBXW,2014,12,DE
ADAMAS,PBXW,2014,12,NL
ADAMAS,PBXW,2014,12,PL
ADAMAS,PBXW,2014,12,GB
ADAMAS,PBXW,2014,12,DK
ADAMAS,PBXW,2014,12,SE
ADAMAS,PBXW,2014,12,EE
ADAMAS,PBXW,2015,1,GB
ADAMAS,PBXW,2015,1,NL
ADAMAS,PBXW,2015,1,DE
ADAMAS,PBXW,2015,1,BE
ADAMAS,PBXW,2015,1,FR
ADAMAS,PBXW,2015,2,DE
ADAMAS,PBXW,2015,2,PL
ADAMAS,PBXW,2015,2,NL
ADAMAS,PBXW,2015,2,FR
ADAMAS,PBXW,2015,2,SE
ADAMAS,PBXW,2015,2,DK
ADAMAS,PBXW,2015,2,ES
ADAMAS,PBXW,2015,2,GB
ADAMAS,PBXW,2015,3,DK
ADAMAS,PBXW,2015,3,GB
ADAMAS,PBXW,2015,3,BE
ADAMAS,PBXW,2015,3,NL
ADAMAS,PBXW,2015,4,NL
ADAMAS,PBXW,2015,4,GB
ADAMAS,PBXW,2015,4,DE
ADAMAS,PBXW,2015,4,BE
ADAMAS,PBXW,2015,4,FR
ADAMAS,PBXW,2015,4,ES
ADAMAS,PBXW,2015,5,SE
ADAMAS,PBXW,2015,5,PL
ADAMAS,PBXW,2015,5,EE
ADAMAS,PBXW,2015,5,BE
ADAMAS,PBXW,2015,5,NL
ADAMAS,PBXW,2015,5,DE
ADAMAS,PBXW,2015,5,DK
ADAMAS,PBXW,2015,5,FI
ADAMAS,PBXW,2015,6,FI
ADAMAS,PBXW,2015,6,DK
ADAMAS,PBXW,2015,6,NL
ADAMAS,PBXW,2015,6,DE
ADAMAS,PBXW,2015,6,PL
ADAMAS,PBXW,2015,6,EE
ADAMAS,PBXW,2015,6,SE
ADAMAS,PBXW,2015,7,LV
ADAMAS,PBXW,2015,7,DE
ADAMAS,PBXW,2015,7,NL
ADAMAS,PBXW,2015,7,DK
ADAMAS,PBXW,2015,7,SE
ADAMAS,PBXW,2015,7,PL
ADAMAS,PBXW,2015,7,EE
ADAMAS,PBXW,2015,7,FI
ADAMAS,PBXW,2015,8,FI
ADAMAS,PBXW,2015,8,DE
ADAMAS,PBXW,2015,8,NL
ADAMAS,PBXW,2015,8,DK
ADAMAS,PBXW,2015,8,SE
ADAMAS,PBXW,2015,8,EE
ADAMAS,PBXW,2015,9,NL
ADAMAS,PBXW,2015,9,DE
ADAMAS,PBXW,2015,9,EE
ADAMAS,PBXW,2015,9,BE
ADAMAS,PBXW,2015,9,SE
ADAMAS,PBXW,2015,9,DK
ADAMAS,PBXW,2015,9,FI
ADAMAS,PBXW,2015,10,NL
ADAMAS,PBXW,2015,10,DE
ADAMAS,PBXW,2015,10,FI
ADAMAS,PBXW,2015,10,DK
ADAMAS,PBXW,2015,10,SE
ADAMAS,PBXW,2015,10,BE
ADAMAS,PBXW,2015,10,GB
ADAMAS,PBXW,2015,10,EE
ADAMAS,PBXW,2015,11,DE
ADAMAS,PBXW,2015,11,SE
ADAMAS,PBXW,2015,11,PL
ADAMAS,PBXW,2015,11,RU
ADAMAS,PBXW,2015,11,NL
ADAMAS,PBXW,2015,11,EE
ADAMAS,PBXW,2015,11,FI
ADAMAS,PBXW,2015,12,NL
ADAMAS,PBXW,2015,12,DE
ADAMAS,PBXW,2015,12,DK
ADAMAS,PBXW,2015,12,PL
ADAMAS,PBXW,2015,12,SE
ADAMAS,PBXW,2015,12,FI
ADAMAS,PBXW,2015,12,EE
ADAMAS,PBXW,2016,1,PL
ADAMAS,PBXW,2016,1,SE
ADAMAS,PBXW,2016,1,DE
ADAMAS,PBXW,2016,1,IE
ADAMAS,PBXW,2016,1,DK
ADAMAS,PBXW,2016,1,FR
ADAMAS,PBXW,2016,1,GB
ADAMAS,PBXW,2016,1,NL
ADAMAS,PBXW,2016,1,BE
ADAMAS,PBXW,2016,2,NL
ADAMAS,PBXW,2016,2,DE
ADAMAS,PBXW,2016,2,GB
ADAMAS,PBXW,2016,2,BE
ADAMAS,PBXW,2016,2,FR
ADAMAS,PBXW,2016,2,DK
ADAMAS,PBXW,2016,3,DK
ADAMAS,PBXW,2016,3,DE
ADAMAS,PBXW,2016,3,FR
ADAMAS,PBXW,2016,3,IE
ADAMAS,PBXW,2016,3,GB
ADAMAS,PBXW,2016,3,NL
ADAMAS,PBXW,2016,3,SE
ADAMAS,PBXW,2016,4,SE
ADAMAS,PBXW,2016,4,DK
ADAMAS,PBXW,2016,4,ES
ADAMAS,PBXW,2016,4,DE
ADAMAS,PBXW,2016,4,GB
ADAMAS,PBXW,2016,4,FR
ADAMAS,PBXW,2016,4,NL
ADAMAS,PBXW,2016,5,EE
ADAMAS,PBXW,2016,5,FI
ADAMAS,PBXW,2016,5,SE
ADAMAS,PBXW,2016,5,NL
ADAMAS,PBXW,2016,5,DK
ADAMAS,PBXW,2016,5,DE
ADAMAS,PBXW,2016,6,NL
ADAMAS,PBXW,2016,6,DK
ADAMAS,PBXW,2016,6,SE
ADAMAS,PBXW,2016,6,EE
ADAMAS,PBXW,2016,6,FI
ADAMAS,PBXW,2016,6,DE
ADAMAS,PBXW,2016,7,FR
ADAMAS,PBXW,2016,7,NL
ADAMAS,PBXW,2016,7,DE
ADAMAS,PBXW,2016,7,FI
ADAMAS,PBXW,2016,7,BE
ADAMAS,PBXW,2016,7,EE
ADAMAS,PBXW,2016,7,GB
ADAMAS,PBXW,2016,7,DK
ADAMAS,PBXW,2016,8,DE
ADAMAS,PBXW,2016,8,NL
ADAMAS,PBXW,2016,8,DK
ADAMAS,PBXW,2016,8,FI
ADAMAS,PBXW,2016,8,SE
ADAMAS,PBXW,2016,8,EE
ADAMAS,PBXW,2016,8,LV
ADAMAS,PBXW,2016,9,SE
ADAMAS,PBXW,2016,9,PL
ADAMAS,PBXW,2016,9,DE
ADAMAS,PBXW,2016,9,FI
ADAMAS,PBXW,2016,9,DK
ADAMAS,PBXW,2016,10,NL
ADAMAS,PBXW,2016,10,DE
ADAMAS,PBXW,2016,10,FI
ADAMAS,PBXW,2016,10,PL
ADAMAS,PBXW,2016,10,FR
ADAMAS,PBXW,2016,10,EE
ADAMAS,PBXW,2016,11,PL
ADAMAS,PBXW,2016,11,DE
ADAMAS,PBXW,2016,11,ES
ADAMAS,PBXW,2016,11,EE
ADAMAS,PBXW,2016,11,FR
ADAMAS,PBXW,2016,11,GB
ADAMAS,PBXW,2016,11,RU
ADAMAS,PBXW,2016,11,DK
ADAMAS,PBXW,2016,11,LT
ADAMAS,PBXW,2016,11,NL
ADAMAS,PBXW,2016,12,ES
ADAMAS,PBXW,2016,12,FR
ADAMAS,PBXW,2016,12,BE
ADAMAS,PBXW,2016,12,NL
ADAMAS,PBXW,2016,12,DK
ADAMAS,PBXW,2016,12,DE
ADAMAS,PBXW,2016,12,GB
ADAMAS,PBXW,2016,12,SE
ADAMAS,PBXW,2017,1,SE
ADAMAS,PBXW,2017,1,NL
ADAMAS,PBXW,2017,1,FI
ADAMAS,PBXW,2017,1,DK
ADAMAS,PBXW,2017,1,DE
ADAMAS,PBXW,2017,1,BE
ADAMAS,PBXW,2017,2,DE
ADAMAS,PBXW,2017,2,GB
ADAMAS,PBXW,2017,2,IE
ADAMAS,PBXW,2017,2,FR
ADAMAS,PBXW,2017,2,DK
ADAMAS,PBXW,2017,2,NL
ADAMAS,PBXW,2017,2,SE
ADAMAS,PBXW,2017,3,DE
ADAMAS,PBXW,2017,3,GB
ADAMAS,PBXW,2017,3,FR
ADAMAS,PBXW,2017,3,BE
ADAMAS,PBXW,2017,3,NL
ADAMAS,PBXW,2017,3,SE
ADAMAS,PBXW,2017,3,PL
ADAMAS,PBXW,2017,3,RU
ADAMAS,PBXW,2017,4,RU
ADAMAS,PBXW,2017,4,DE
ADAMAS,PBXW,2017,4,NL
ADAMAS,PBXW,2017,4,GB
ADAMAS,PBXW,2017,4,FR
ADAMAS,PBXW,2017,4,DK
ADAMAS,PBXW,2017,4,SE
ADAMAS,PBXW,2017,4,EE
ADAMAS,PBXW,2017,4,FI
ADAMAS,PBXW,2017,4,GG
ADAMAS,PBXW,2017,4,ES
ADAMAS,PBXW,2017,4,PL
ADAMAS,PBXW,2017,5,FI
ADAMAS,PBXW,2017,5,SE
ADAMAS,PBXW,2017,5,DK
ADAMAS,PBXW,2017,5,NL
ADAMAS,PBXW,2017,5,PL
ADAMAS,PBXW,2017,5,DE
ADAMAS,PBXW,2017,6,SE
ADAMAS,PBXW,2017,6,DK
ADAMAS,PBXW,2017,6,GB
ADAMAS,PBXW,2017,6,NL
ADAMAS,PBXW,2017,6,DE
ADAMAS,PBXW,2017,6,LV
ADAMAS,PBXW,2017,6,EE
ADAMAS,PBXW,2017,6,FI
ADAMAS,PBXW,2017,6,PL
ADAMAS,PBXW,2017,6,RU
ADAMAS,PBXW,2017,7,PL
ADAMAS,PBXW,2017,7,EE
ADAMAS,PBXW,2017,7,FI
ADAMAS,PBXW,2017,7,RU
ADAMAS,PBXW,2017,7,SE
ADAMAS,PBXW,2017,7,GB
ADAMAS,PBXW,2017,7,DE
ADAMAS,PBXW,2017,7,LV
ADAMAS,PBXW,2017,7,DK
ADAMAS,PBXW,2017,7,NL
ADAMAS,PBXW,2017,8,PL
ADAMAS,PBXW,2017,8,DE
ADAMAS,PBXW,2017,8,DK
ADAMAS,PBXW,2017,8,GB
ADAMAS,PBXW,2017,8,FR
ADAMAS,PBXW,2017,8,NL
ADAMAS,PBXW,2017,8,EE
ADAMAS,PBXW,2017,8,FI
ADAMAS,PBXW,2017,8,SE
ADAMAS,PBXW,2017,8,BE
ADAMAS,PBXW,2017,8,RU
ADAMAS,PBXW,2017,9,SE
ADAMAS,PBXW,2017,9,DK
ADAMAS,PBXW,2017,9,DE
ADAMAS,PBXW,2017,9,NL
ADAMAS,PBXW,2017,9,FI
ADAMAS,PBXW,2017,9,EE
ADAMAS,PBXW,2017,9,RU
ADAMAS,PBXW,2017,10,EE
ADAMAS,PBXW,2017,10,SE
ADAMAS,PBXW,2017,10,DE
ADAMAS,PBXW,2017,10,DK
ADAMAS,PBXW,2017,10,FI
ADAMAS,PBXW,2017,10,PL
ADAMAS,PBXW,2017,10,RU
ADAMAS,PBXW,2017,11,SE
ADAMAS,PBXW,2017,11,GB
ADAMAS,PBXW,2017,11,NL
ADAMAS,PBXW,2017,11,DE
ADAMAS,PBXW,2017,11,DK
ADAMAS,PBXW,2017,11,FI
ADAMAS,PBXW,2017,11,PL
ADAMAS,PBXW,2017,11,RU
ADAMAS,PBXW,2017,11,EE
ADAMAS,PBXW,2017,12,GB
ADAMAS,PBXW,2017,12,DK
ADAMAS,PBXW,2017,12,DE
ADAMAS,PBXW,2017,12,SE
ADAMAS,PBXW,2017,12,EE
ADAMAS,PBXW,2017,12,NO
ADAMAS,PBXW,2017,12,FI
ADAMAS,PBXW,2018,1,SE
ADAMAS,PBXW,2018,1,DK
ADAMAS,PBXW,2018,1,GB
ADAMAS,PBXW,2018,1,NL
ADAMAS,PBXW,2018,1,NO
ADAMAS,PBXW,2018,1,DE
ADAMAS,PBXW,2018,1,EE
ADAMAS,PBXW,2018,1,PL
ADAMAS,PBXW,2018,1,IE
ADAMAS,PBXW,2018,1,FI
ADAMAS,PBXW,2018,1,FR
ADAMAS,PBXW,2018,2,DK
ADAMAS,PBXW,2018,2,DE
ADAMAS,PBXW,2018,2,NL
ADAMAS,PBXW,2018,2,SE
ADAMAS,PBXW,2018,2,GB
ADAMAS,PBXW,2018,2,FR
ADAMAS,PBXW,2018,2,GG
ADAMAS,PBXW,2018,2,BE
ADAMAS,PBXW,2018,3,FR
ADAMAS,PBXW,2018,3,NL
ADAMAS,PBXW,2018,3,DE
ADAMAS,PBXW,2018,3,SE
ADAMAS,PBXW,2018,3,GB
ADAMAS,PBXW,2018,3,IE
ADAMAS,PBXW,2018,3,DK
ADAMAS,PBXW,2018,3,BE
ADAMAS,PBXW,2018,4,GB
ADAMAS,PBXW,2018,4,NL
ADAMAS,PBXW,2018,4,DE
ADAMAS,PBXW,2018,4,DK
ADAMAS,PBXW,2018,4,SE
ADAMAS,PBXW,2018,4,FR
ADAMAS,PBXW,2018,5,SE
ADAMAS,PBXW,2018,5,NL
ADAMAS,PBXW,2018,5,DE
ADAMAS,PBXW,2018,5,DK
ADAMAS,PBXW,2018,5,EE
ADAMAS,PBXW,2018,5,RU
ADAMAS,PBXW,2018,5,FI
ADAMAS,PBXW,2018,6,SE
ADAMAS,PBXW,2018,6,NL
ADAMAS,PBXW,2018,6,DE
ADAMAS,PBXW,2018,6,FI
ADAMAS,PBXW,2018,6,DK
ADAMAS,PBXW,2018,6,EE
ADAMAS,PBXW,2018,6,RU
ADAMAS,PBXW,2018,7,SE
ADAMAS,PBXW,2018,7,DE
ADAMAS,PBXW,2018,7,NL
ADAMAS,PBXW,2018,7,DK
ADAMAS,PBXW,2018,7,FI
ADAMAS,PBXW,2018,7,EE
ADAMAS,PBXW,2018,7,GB
ADAMAS,PBXW,2018,8,FI
ADAMAS,PBXW,2018,8,EE
ADAMAS,PBXW,2018,8,SE
ADAMAS,PBXW,2018,8,PL
ADAMAS,PBXW,2018,8,DE
ADAMAS,PBXW,2018,8,GB
ADAMAS,PBXW,2018,8,ES
ADAMAS,PBXW,2018,8,FR
ADAMAS,PBXW,2018,8,NL
ADAMAS,PBXW,2018,8,DK
ADAMAS,PBXW,2018,8,LV
ADAMAS,PBXW,2018,9,EE
ADAMAS,PBXW,2018,9,FI
ADAMAS,PBXW,2018,9,SE
ADAMAS,PBXW,2018,9,NL
ADAMAS,PBXW,2018,9,DE
ADAMAS,PBXW,2018,9,DK
ADAMAS,PBXW,2018,9,RU
ADAMAS,PBXW,2018,10,DK
ADAMAS,PBXW,2018,10,EE
ADAMAS,PBXW,2018,10,FI
ADAMAS,PBXW,2018,10,SE
ADAMAS,PBXW,2018,10,DE
ADAMAS,PBXW,2018,10,NL
ADAMAS,PBXW,2018,10,RU
ADAMAS,PBXW,2018,11,DK
ADAMAS,PBXW,2018,11,GB
ADAMAS,PBXW,2018,11,FR
ADAMAS,PBXW,2018,11,DE
ADAMAS,PBXW,2018,11,NL
ADAMAS,PBXW,2018,12,DE
ADAMAS,PBXW,2018,12,NO
ADAMAS,PBXW,2018,12,SE
ADAMAS,PBXW,2018,12,NL
ADAMAS,PBXW,2018,12,FI
ADAMAS,PBXW,2018,12,EE
ADAMAS,PBXW,2018,12,DK
ADAMAS,PBXW,2018,12,RU
ADAMAS,PBXW,2019,1,FI
ADAMAS,PBXW,2019,1,EE
ADAMAS,PBXW,2019,1,PL
ADAMAS,PBXW,2019,1,SE
ADAMAS,PBXW,2019,1,DK
ADAMAS,PBXW,2019,2,SE
ADAMAS,PBXW,2019,2,NL
ADAMAS,PBXW,2019,2,DK
ADAMAS,PBXW,2019,3,NL
ADAMAS,PBXW,2019,3,SE
ADAMAS,PBXW,2019,3,DE
ADAMAS,PBXW,2019,3,GB
ADAMAS,PBXW,2019,3,FR
ADAMAS,PBXW,2019,3,BE
ADAMAS,PBXW,2019,3,DK
ADAMAS,PBXW,2019,4,FR
ADAMAS,PBXW,2019,4,NL
ADAMAS,PBXW,2019,4,DE
ADAMAS,PBXW,2019,4,DK
ADAMAS,PBXW,2019,4,AX
ADAMAS,PBXW,2019,4,SE
ADAMAS,PBXW,2019,4,EE
ADAMAS,PBXW,2019,4,PL
ADAMAS,PBXW,2019,4,RU
ADAMAS,PBXW,2019,4,BE
ADAMAS,PBXW,2019,4,GG
ADAMAS,PBXW,2019,5,GB
ADAMAS,PBXW,2019,5,IE
ADAMAS,PBXW,2019,5,FR
ADAMAS,PBXW,2019,5,BE
ADAMAS,PBXW,2019,5,NL
ADAMAS,PBXW,2019,5,DE
ADAMAS,PBXW,2019,5,DK
ADAMAS,PBXW,2019,5,SE
ADAMAS,PBXW,2019,6,NL
ADAMAS,PBXW,2019,6,GB
ADAMAS,PBXW,2019,6,IE
ADAMAS,PBXW,2019,6,DE
ADAMAS,PBXW,2019,6,SE
ADAMAS,PBXW,2019,6,FI
ADAMAS,PBXW,2019,6,EE
ADAMAS,PBXW,2019,6,FR
ADAMAS,PBXW,2019,7,LT
ADAMAS,PBXW,2019,7,GB
ADAMAS,PBXW,2019,7,NL
ADAMAS,PBXW,2019,7,DE
ADAMAS,PBXW,2019,7,SE
ADAMAS,PBXW,2019,7,FI
ADAMAS,PBXW,2019,7,PL
ADAMAS,PBXW,2019,7,DK
ADAMAS,PBXW,2019,7,LV
ADAMAS,PBXW,2019,7,EE
ADAMAS,PBXW,2019,7,RU
